"ACTUAL,C,1","CHEFLIEU,C,1","CDC,C,1","RANG,C,1","REG,C,2","DEP,C,3","COM,C,3","AR,C,1","CT,C,2","MODIF,C,1","POLE,C,5","TNCC,C,1","ARTMAJ,C,5","NCC,C,70","ARTMIN,C,5","NCCENR,C,70","ARTICLCT,C,5","NCCCT,C,70","MOD,C,3","MANIP,C,1"
1,0,0,,93,05,053,2,13,0,,0,,GARDE-COLOMBE,,Garde-Colombe,,Serres,341,M
1,0,0,,93,05,053,2,13,0,,0,,GARDE-COLOMBE,,Garde-Colombe,,Serres,341,M
1,0,0,,93,05,053,2,13,0,,0,,GARDE-COLOMBE,,Garde-Colombe,,Serres,331,S
6,,,,93,05,067,,,1,05132,4,(LES),INFOURNAS,(Les),Infournas,,,331,S
6,,,,93,05,069,,,1,05053,0,,LAGRAND,,Lagrand,,,331,S
3,,,,76,09,248,,,1,09299,0,,ROGALLE,,Rogalle,,,350,M
3,,,,76,09,288,,,1,09107,0,,SENESSE-DE-SENABUGUE,,Senesse-de-Senabugue,,,350,M
1,0,0,,76,09,299,3,03,1,,0,,SOUEIX-ROGALLE,,Soueix-Rogalle,,Couserans Est,360,M
6,,,,76,12,196,,,1,12270,0,,RECOULES-PREVINQUIERES,,Recoules-Prévinquières,,,331,S
6,,,,76,12,218,,,1,12076,0,,SAINT-CYPRIEN-SUR-DOURDOU,,Saint-Cyprien-sur-Dourdou,,,331,S
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,341,M
1,0,0,,76,12,223,2,01,0,,1,,ARGENCES EN AUBRAC,,Argences en Aubrac,,Aubrac et Carladez,331,S
1,1,0,,76,12,224,2,09,0,,0,,SAINT GENIEZ D'OLT ET D'AUBRAC,,Saint Geniez d'Olt et d'Aubrac,,Lot et Palanges,341,M
1,1,0,,76,12,224,2,09,0,,0,,SAINT GENIEZ D'OLT ET D'AUBRAC,,Saint Geniez d'Olt et d'Aubrac,,Lot et Palanges,341,M
1,1,0,,76,12,224,2,09,0,,0,,SAINT GENIEZ D'OLT ET D'AUBRAC,,Saint Geniez d'Olt et d'Aubrac,,Lot et Palanges,331,S
6,,,,76,12,245,,,1,12021,0,,SAINT-SALVADOU,,Saint-Salvadou,,,331,S
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,341,M
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,341,M
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,341,M
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,341,M
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,341,M
1,1,0,,76,12,270,1,20,1,,0,,SEVERAC D'AVEYRON,,Sévérac d'Aveyron,,Tarn et Causses,331,S
6,,,,76,12,271,,,1,12120,0,,SEVERAC-L'EGLISE,,Sévérac-l'Église,,,331,S
6,,,,76,12,279,,,1,12223,3,(LA),TERRISSE,(La),Terrisse,,,331,S
1,0,0,,32,02,053,1,04,0,,0,,VALLEES EN CHAMPAGNE,,Vallées en Champagne,,Essômes-sur-Marne,341,M
1,0,0,,32,02,053,1,04,0,,0,,VALLEES EN CHAMPAGNE,,Vallées en Champagne,,Essômes-sur-Marne,341,M
1,0,0,,32,02,053,1,04,0,,0,,VALLEES EN CHAMPAGNE,,Vallées en Champagne,,Essômes-sur-Marne,341,M
1,0,0,,32,02,053,1,04,0,,0,,VALLEES EN CHAMPAGNE,,Vallées en Champagne,,Essômes-sur-Marne,331,S
6,,,,32,02,147,,,1,02458,3,(LA),CELLE-SOUS-MONTMIRAIL,(La),Celle-sous-Montmirail,,,331,S
1,0,0,,93,05,118,2,11,0,,0,,VAL BUECH-MEOUGE,,Val Buëch-Méouge,,Laragne-Montéglin,341,M
1,0,0,,93,05,118,2,11,0,,0,,VAL BUECH-MEOUGE,,Val Buëch-Méouge,,Laragne-Montéglin,341,M
1,0,0,,93,05,118,2,11,0,,0,,VAL BUECH-MEOUGE,,Val Buëch-Méouge,,Laragne-Montéglin,341,M
1,0,0,,93,05,118,2,11,0,,0,,VAL BUECH-MEOUGE,,Val Buëch-Méouge,,Laragne-Montéglin,331,S
1,1,0,,93,05,132,2,12,1,,0,,SAINT-BONNET-EN-CHAMPSAUR,,Saint-Bonnet-en-Champsaur,,Saint-Bonnet-en-Champsaur,341,M
1,1,0,,93,05,132,2,12,1,,0,,SAINT-BONNET-EN-CHAMPSAUR,,Saint-Bonnet-en-Champsaur,,Saint-Bonnet-en-Champsaur,331,S
1,1,0,,93,05,132,2,12,1,,0,,SAINT-BONNET-EN-CHAMPSAUR,,Saint-Bonnet-en-Champsaur,,Saint-Bonnet-en-Champsaur,341,M
1,1,0,,93,05,132,2,12,1,,0,,SAINT-BONNET-EN-CHAMPSAUR,,Saint-Bonnet-en-Champsaur,,Saint-Bonnet-en-Champsaur,341,M
6,,,,93,05,138,,,1,05139,0,,SAINT-DISDIER,,Saint-Disdier,,,331,S
1,0,0,,93,05,139,2,15,1,,0,,DEVOLUY,,Dévoluy,,Veynes,341,M
1,0,0,,93,05,139,2,15,1,,0,,DEVOLUY,,Dévoluy,,Veynes,331,S
1,0,0,,93,05,139,2,15,1,,0,,DEVOLUY,,Dévoluy,,Veynes,341,M
1,0,0,,93,05,139,2,15,1,,0,,DEVOLUY,,Dévoluy,,Veynes,341,M
1,0,0,,24,28,183,1,15,1,,0,,GOMMERVILLE,,Gommerville,,Voves,341,M
1,0,0,,24,28,183,1,15,1,,0,,GOMMERVILLE,,Gommerville,,Voves,311,S
1,0,0,,24,28,185,3,01,1,,0,,GOUSSAINVILLE,,Goussainville,,Anet,341,M
1,0,0,,24,28,185,3,01,1,,0,,GOUSSAINVILLE,,Goussainville,,Anet,341,M
1,0,0,,24,28,185,3,01,1,,0,,GOUSSAINVILLE,,Goussainville,,Anet,331,S
1,0,0,,76,32,079,2,02,0,,0,,CASTELNAU D'AUZAN LABARRERE,,Castelnau d'Auzan Labarrère,,Armagnac-Ténarèze,341,M
1,0,0,,76,32,079,2,02,0,,0,,CASTELNAU D'AUZAN LABARRERE,,Castelnau d'Auzan Labarrère,,Armagnac-Ténarèze,341,M
1,0,0,,76,32,079,2,02,0,,0,,CASTELNAU D'AUZAN LABARRERE,,Castelnau d'Auzan Labarrère,,Armagnac-Ténarèze,311,S
1,0,0,,53,35,317,3,14,1,,0,,SAINT-SYMPHORIEN,,Saint-Symphorien,,Melesse,210,A
1,0,0,,53,35,325,1,10,1,,3,(LA),SELLE-GUERCHAISE,(La),Selle-Guerchaise,(La),Guerche-de-Bretagne,420,M
1,0,0,,53,35,330,1,27,1,,0,,TAILLIS,,Taillis,,Vitré,420,M
1,0,0,,53,35,333,1,10,1,,2,(LE),THEIL-DE-BRETAGNE,(Le),Theil-de-Bretagne,(La),Guerche-de-Bretagne,420,M
1,0,0,,53,35,335,1,10,1,,0,,THOURIE,,Thourie,(La),Guerche-de-Bretagne,420,M
1,0,0,,53,35,338,1,10,1,,0,,TORCE,,Torcé,(La),Guerche-de-Bretagne,420,M
1,0,0,,53,35,347,1,27,1,,0,,VAL-D'IZE,,Val-d'Izé,,Vitré,420,M
1,0,0,,53,35,350,1,10,1,,0,,VERGEAL,,Vergéal,(La),Guerche-de-Bretagne,420,M
1,0,0,,53,35,359,1,10,1,,0,,VISSEICHE,,Visseiche,(La),Guerche-de-Bretagne,420,M
1,1,0,,53,35,360,1,27,1,,0,,VITRE,,Vitré,,Vitré,420,M
1,0,0,,27,39,436,2,01,1,,0,,PONT-D'HERY,,Pont-d'Héry,,Arbois,360,M
1,0,0,,27,39,436,2,01,1,,0,,PONT-D'HERY,,Pont-d'Héry,,Arbois,360,M
6,,,,27,39,438,,,1,39286,0,,PONTHOUX,,Ponthoux,,,331,S
1,0,0,,27,39,439,1,10,1,,0,,PORT-LESNEY,,Port-Lesney,,Mont-sous-Vaudrey,420,M
6,,,,27,39,442,,,1,39130,0,,PRENOVEL,,Prénovel,,,331,S
1,0,0,,27,39,454,2,03,1,,0,,RECANOZ,,Recanoz,,Bletterans,420,M
1,0,0,,27,39,472,2,03,1,,0,,RYE,,Rye,,Bletterans,420,M
6,,,,27,39,482,,,1,39017,0,,SAINT-GERMAIN-LES-ARLAY,,Saint-Germain-lès-Arlay,,,331,S
6,,,,27,39,488,,,1,39021,0,,SAINT-LAURENT-LA-ROCHE,,Saint-Laurent-la-Roche,,,331,S
6,,,,27,39,509,,,1,39209,0,,SENAUD,,Senaud,,,331,S
1,0,0,,27,39,511,2,03,1,,0,,SERGENAUX,,Sergenaux,,Bletterans,420,M
1,0,0,,27,39,512,2,03,1,,0,,SERGENON,,Sergenon,,Bletterans,420,M
3,,,,27,39,524,,,1,39367,0,,TANCUA,,Tancua,,,310,S
1,0,0,,24,28,254,1,11,0,,0,,MITTAINVILLIERS-VERIGNY,,Mittainvilliers-Vérigny,,Illiers-Combray,321,M
1,0,0,,24,28,254,1,11,0,,0,,MITTAINVILLIERS-VERIGNY,,Mittainvilliers-Vérigny,,Illiers-Combray,321,M
1,0,0,,24,28,254,1,11,0,,0,,MITTAINVILLIERS-VERIGNY,,Mittainvilliers-Vérigny,,Illiers-Combray,311,S
6,,,,24,28,258,,,1,28422,0,,MONTAINVILLE,,Montainville,,,331,S
6,,,,24,28,288,,,1,28183,1,,ORLU,,Orlu,,,331,S
3,,,,24,28,297,,,1,28383,0,,PEZY,,Pézy,,,311,S
6,,,,76,32,168,,,1,32079,0,,LABARRERE,,Labarrère,,,331,S
1,1,0,,24,36,093,2,10,0,,0,,LEVROUX,,Levroux,,Levroux,341,M
1,1,0,,24,36,093,2,10,0,,0,,LEVROUX,,Levroux,,Levroux,341,M
1,1,0,,24,36,093,2,10,0,,0,,LEVROUX,,Levroux,,Levroux,331,S
6,,,,27,39,544,,,1,39021,0,,VARESSIA,,Varessia,,,331,S
1,0,0,,27,39,565,1,10,1,,0,,VILLENEUVE-D'AVAL,,Villeneuve-d'Aval,,Mont-sous-Vaudrey,420,M
1,0,0,,27,39,569,1,10,1,,0,,VILLERS-FARLAY,,Villers-Farlay,,Mont-sous-Vaudrey,420,M
1,0,0,,27,39,575,2,03,1,,2,(LE),VILLEY,(Le),Villey,,Bletterans,420,M
1,0,0,,27,39,577,2,03,1,,0,,VINCENT,,Vincent,,Bletterans,420,M
3,,,,27,39,580,,,1,39049,2,(LE),VISENEY,(Le),Viseney,,,350,M
3,,,,24,28,402,,,1,28254,0,,VERIGNY,,Vérigny,,,311,S
1,0,0,,24,28,406,1,15,0,,1,,EOLE-EN-BEAUCE,,Eole-en-Beauce,,Voves,341,M
1,0,0,,24,28,406,1,15,0,,1,,EOLE-EN-BEAUCE,,Eole-en-Beauce,,Voves,341,M
1,0,0,,24,28,406,1,15,0,,1,,EOLE-EN-BEAUCE,,Eole-en-Beauce,,Voves,341,M
1,0,0,,24,28,406,1,15,0,,1,,EOLE-EN-BEAUCE,,Eole-en-Beauce,,Voves,341,M
1,0,0,,24,28,406,1,15,0,,1,,EOLE-EN-BEAUCE,,Eole-en-Beauce,,Voves,331,S
6,,,,24,28,416,,,1,28422,0,,VILLENEUVE-SAINT-NICOLAS,,Villeneuve-Saint-Nicolas,,,331,S
1,1,0,,24,28,422,1,15,0,,4,(LES),VILLAGES VOVEENS,(Les),Villages Vovéens,,Voves,341,M
1,1,0,,24,28,422,1,15,0,,4,(LES),VILLAGES VOVEENS,(Les),Villages Vovéens,,Voves,341,M
1,1,0,,24,28,422,1,15,0,,4,(LES),VILLAGES VOVEENS,(Les),Villages Vovéens,,Voves,341,M
1,1,0,,24,28,422,1,15,0,,4,(LES),VILLAGES VOVEENS,(Les),Villages Vovéens,,Voves,341,M
1,1,0,,24,28,422,1,15,0,,4,(LES),VILLAGES VOVEENS,(Les),Villages Vovéens,,Voves,331,S
1,0,0,,53,29,003,4,10,0,,1,,AUDIERNE,,Audierne,,Douarnenez,341,M
1,0,0,,53,29,003,4,10,0,,1,,AUDIERNE,,Audierne,,Douarnenez,341,M
1,0,0,,53,29,003,4,10,0,,1,,AUDIERNE,,Audierne,,Douarnenez,331,S
6,,,,53,29,052,,,1,29003,1,,ESQUIBIEN,,Esquibien,,,331,S
6,,,,24,36,151,,,1,36229,0,,PARPECAY,,Parpeçay,,,331,S
6,,,,24,36,183,,,1,36229,0,,SAINTE-CECILE,,Sainte-Cécile,,,331,S
6,,,,24,36,201,,,1,36093,0,,SAINT-MARTIN-DE-LAMPS,,Saint-Martin-de-Lamps,,,331,S
1,0,0,,24,36,202,2,04,0,,0,,SAINT-MAUR,,Saint-Maur,,Buzançais,341,M
1,0,0,,24,36,202,2,04,0,,0,,SAINT-MAUR,,Saint-Maur,,Buzançais,341,M
1,0,0,,24,36,202,2,04,0,,0,,SAINT-MAUR,,Saint-Maur,,Buzançais,311,S
1,0,0,,24,36,229,4,13,0,,0,,VAL-FOUZON,,Val-Fouzon,,Valençay,341,M
1,0,0,,24,36,229,4,13,0,,0,,VAL-FOUZON,,Val-Fouzon,,Valençay,341,M
1,0,0,,24,36,229,4,13,0,,0,,VAL-FOUZON,,Val-Fouzon,,Valençay,341,M
1,0,0,,24,36,229,4,13,0,,0,,VAL-FOUZON,,Val-Fouzon,,Valençay,331,S
6,,,,24,28,320,,,1,28422,0,,ROUVRAY-SAINT-FLORENTIN,,Rouvray-Saint-Florentin,,,331,S
6,,,,24,28,361,,,1,28015,0,,SAINT-SYMPHORIEN-LE-CHATEAU,,Saint-Symphorien-le-Château,,,111,M
6,,,,24,28,361,,,1,28015,0,,SAINT-SYMPHORIEN-LE-CHATEAU,,Saint-Symphorien-le-Château,,,333,S
6,,,,24,28,361,,,1,28015,0,,SAINT-SYMPHORIEN-LE-CHATEAU,,Saint-Symphorien-le-Château,,,341,M
6,,,,24,28,361,,,1,28015,0,,SAINT-SYMPHORIEN-LE-CHATEAU,,Saint-Symphorien-le-Château,,,331,S
6,,,,24,28,361,,,1,28015,0,,SAINT-SYMPHORIEN-LE-CHATEAU,,Saint-Symphorien-le-Château,,,341,M
1,0,0,,24,28,383,1,15,0,,0,,THEUVILLE,,Theuville,,Voves,321,M
1,0,0,,24,28,383,1,15,0,,0,,THEUVILLE,,Theuville,,Voves,321,M
1,0,0,,24,28,383,1,15,0,,0,,THEUVILLE,,Theuville,,Voves,311,S
6,,,,24,36,245,,,1,36202,0,,VILLERS-LES-ORMES,,Villers-les-Ormes,,,331,S
1,0,0,,75,40,145,2,01,1,,0,,LARRIVIERE-SAINT-SAVIN,,Larrivière-Saint-Savin,,Adour Armagnac,100,M
1,0,0,,75,40,210,2,13,1,,1,,ONESSE-LAHARIE,,Onesse-Laharie,,Pays morcenais tarusate,100,M
6,,,,53,29,127,,,1,29266,0,,LOC-EGUINER-SAINT-THEGONNEC,,Loc-Eguiner-Saint-Thégonnec,,,331,S
1,0,0,,53,29,145,4,10,1,,0,,CONFORT-MEILARS,,Confort-Meilars,,Douarnenez,100,M
1,0,0,,53,29,159,4,19,1,,0,,PEUMERIT,,Peumerit,,Plonéour-Lanvern,100,M
1,0,0,,53,29,165,4,22,1,,0,,PLOBANNALEC-LESCONIL,,Plobannalec-Lesconil,,Pont-l'Abbé,100,M
1,1,0,,75,33,005,6,01,1,,1,,ANDERNOS-LES-BAINS,,Andernos-les-Bains,,Andernos-les-Bains,420,M
1,0,0,,75,33,007,3,15,1,,1,,ARBANATS,,Arbanats,(Les),Landes des Graves,420,M
6,,,,28,50,470,,,1,50564,0,,SAINT-GEORGES-DE-BOHON,,Saint-Georges-de-Bohon,,,331,S
1,1,0,,52,53,127,3,09,1,,0,,LASSAY-LES-CHATEAUX,,Lassay-les-Châteaux,,Lassay-les-Châteaux,360,M
1,1,0,,52,53,127,3,09,1,,0,,LASSAY-LES-CHATEAUX,,Lassay-les-Châteaux,,Lassay-les-Châteaux,360,M
1,1,0,,52,53,127,3,09,1,,0,,LASSAY-LES-CHATEAUX,,Lassay-les-Châteaux,,Lassay-les-Châteaux,360,M
1,0,0,,52,53,135,1,04,1,,0,,LIVRE-LA-TOUCHE,,Livré-la-Touche,,Cossé-le-Vivien,100,M
1,1,0,,52,53,137,2,13,0,,0,,LOIRON-RUILLE,,Loiron-Ruillé,,Loiron,341,M
1,1,0,,52,53,137,2,13,0,,0,,LOIRON-RUILLE,,Loiron-Ruillé,,Loiron,341,M
1,1,0,,52,53,137,2,13,0,,0,,LOIRON-RUILLE,,Loiron-Ruillé,,Loiron,331,S
3,,,,52,53,149,,,1,53127,0,,MELLERAY-LA-VALLEE,,Melleray-la-Vallée,,,350,M
1,0,0,,52,53,160,3,09,1,,0,,MONTREUIL-POULAY,,Montreuil-Poulay,,Lassay-les-Châteaux,360,M
3,,,,52,53,166,,,1,53127,0,,NIORT-LA-FONTAINE,,Niort-la-Fontaine,,,350,M
3,,,,52,53,183,,,1,53160,0,,POULAY,,Poulay,,,350,M
1,0,0,,52,53,185,3,17,0,,0,,PRE-EN-PAIL-SAINT-SAMSON,,Pré-en-Pail-Saint-Samson,,Villaines-la-Juhel,341,M
1,0,0,,52,53,185,3,17,0,,0,,PRE-EN-PAIL-SAINT-SAMSON,,Pré-en-Pail-Saint-Samson,,Villaines-la-Juhel,341,M
1,0,0,,52,53,185,3,17,0,,0,,PRE-EN-PAIL-SAINT-SAMSON,,Pré-en-Pail-Saint-Samson,,Villaines-la-Juhel,331,S
6,,,,52,53,194,,,1,53137,0,,RUILLE-LE-GRAVELAIS,,Ruillé-le-Gravelais,,,331,S
1,0,0,,53,56,251,3,18,0,,0,,THEIX-NOYALO,,Theix-Noyalo,,Séné,341,M
1,0,0,,53,56,251,3,18,0,,0,,THEIX-NOYALO,,Theix-Noyalo,,Séné,341,M
1,0,0,,53,56,251,3,18,0,,0,,THEIX-NOYALO,,Theix-Noyalo,,Séné,311,S
1,0,0,,44,57,002,5,23,0,,1,,ABONCOURT-SUR-SEILLE,,Aboncourt-sur-Seille,(Le),Saulnois,420,M
1,0,0,,44,57,004,5,23,0,,1,,ACHAIN,,Achain,(Le),Saulnois,420,M
1,0,0,,44,57,007,3,07,0,,1,,ADAINCOURT,,Adaincourt,,Faulquemont,420,M
1,0,0,,44,57,008,3,07,0,,1,,ADELANGE,,Adelange,,Faulquemont,420,M
1,0,0,,44,57,009,5,23,0,,1,,AJONCOURT,,Ajoncourt,(Le),Saulnois,420,M
1,0,0,,44,57,010,5,23,0,,1,,ALAINCOURT-LA-COTE,,Alaincourt-la-Côte,(Le),Saulnois,420,M
1,0,0,,44,57,011,5,23,1,,1,,ALBESTROFF,,Albestroff,(Le),Saulnois,420,M
1,1,0,,44,57,012,7,01,0,,1,,ALGRANGE,,Algrange,,Algrange,420,M
1,0,0,,44,57,016,3,04,0,,1,,ALZING,,Alzing,,Bouzonville,420,M
1,0,0,,44,57,017,9,18,0,,1,,AMANVILLERS,,Amanvillers,,Rombas,420,M
1,0,0,,44,57,018,5,23,0,,1,,AMELECOURT,,Amelécourt,(Le),Saulnois,420,M
1,0,0,,44,57,019,9,18,1,,1,,AMNEVILLE,,Amnéville,,Rombas,420,M
1,0,0,,44,57,020,9,07,0,,1,,ANCERVILLE,,Ancerville,,Faulquemont,420,M
1,0,0,,44,57,021,9,05,0,,1,,ANCY-DORNOT,,Ancy-Dornot,(Les),Coteaux de Moselle,341,M
1,0,0,,44,57,021,9,05,0,,1,,ANCY-DORNOT,,Ancy-Dornot,(Les),Coteaux de Moselle,341,M
1,0,0,,44,57,021,9,05,0,,1,,ANCY-DORNOT,,Ancy-Dornot,(Les),Coteaux de Moselle,331,S
1,0,0,,44,57,021,9,05,0,,1,,ANCY-DORNOT,,Ancy-Dornot,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,022,7,01,0,,1,,ANGEVILLERS,,Angevillers,,Algrange,420,M
1,0,0,,44,57,024,9,16,0,,1,,ANTILLY,,Antilly,(Le),Pays Messin,420,M
1,0,0,,44,57,025,3,04,0,,1,,ANZELING,,Anzeling,,Bouzonville,420,M
1,0,0,,44,57,027,3,07,1,,1,,ARRAINCOURT,,Arraincourt,,Faulquemont,420,M
1,0,0,,44,57,028,9,16,0,,1,,ARGANCY,,Argancy,(Le),Pays Messin,420,M
1,0,0,,44,57,029,3,07,0,,1,,ARRIANCE,,Arriance,,Faulquemont,420,M
1,0,0,,44,57,030,9,05,0,,1,,ARRY,,Arry,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,031,9,16,0,,1,,ARS-LAQUENEXY,,Ars-Laquenexy,(Le),Pays Messin,420,M
1,0,0,,44,57,032,9,05,1,,1,,ARS-SUR-MOSELLE,,Ars-sur-Moselle,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,036,5,23,0,,1,,ATTILLONCOURT,,Attilloncourt,(Le),Saulnois,420,M
1,0,0,,44,57,037,9,07,0,,1,,AUBE,,Aube,,Faulquemont,420,M
1,0,0,,44,57,038,7,01,0,,1,,AUDUN-LE-TICHE,,Audun-le-Tiche,,Algrange,420,M
1,0,0,,44,57,039,9,05,0,,1,,AUGNY,,Augny,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,040,5,23,0,,1,,AULNOIS-SUR-SEILLE,,Aulnois-sur-Seille,(Le),Saulnois,420,M
1,0,0,,44,57,041,7,01,0,,1,,AUMETZ,,Aumetz,,Algrange,420,M
1,0,0,,44,57,043,9,16,0,,1,,AY-SUR-MOSELLE,,Ay-sur-Moselle,(Le),Pays Messin,420,M
1,0,0,,44,57,045,5,23,0,,0,,BACOURT,,Bacourt,(Le),Saulnois,420,M
1,0,0,,44,57,047,3,07,0,,0,,BAMBIDERSTROFF,,Bambiderstroff,,Faulquemont,420,M
1,0,0,,44,57,048,3,03,0,,0,,BANNAY,,Bannay,,Boulay-Moselle,420,M
1,0,0,,44,57,049,9,15,1,,2,(LE),BAN-SAINT-MARTIN,(Le),Ban-Saint-Martin,,Montigny-lès-Metz,420,M
1,0,0,,44,57,053,5,23,0,,0,,BASSING,,Bassing,(Le),Saulnois,420,M
1,0,0,,44,57,054,5,23,0,,0,,BAUDRECOURT,,Baudrecourt,(Le),Saulnois,420,M
1,0,0,,44,57,055,9,16,0,,0,,BAZONCOURT,,Bazoncourt,(Le),Pays Messin,420,M
1,0,0,,44,57,057,9,07,0,,0,,BECHY,,Béchy,,Faulquemont,420,M
1,0,0,,44,57,059,5,23,0,,0,,BELLANGE,,Bellange,(Le),Saulnois,420,M
1,0,0,,44,57,060,5,23,0,,0,,BENESTROFF,,Bénestroff,(Le),Saulnois,420,M
1,0,0,,44,57,065,5,23,0,,0,,BERMERING,,Bermering,(Le),Saulnois,420,M
1,0,0,,44,57,069,3,04,1,,0,,BERVILLER-EN-MOSELLE,,Berviller-en-Moselle,,Bouzonville,420,M
1,0,0,,44,57,070,3,03,0,,0,,BETTANGE,,Bettange,,Boulay-Moselle,420,M
6,,,,76,46,071,,,1,46311,0,,COMIAC,,Comiac,,,331,S
1,0,0,,76,46,103,1,13,0,,0,,SAINT-PAUL-FLAUGNAC,,Saint-Paul-Flaugnac,,Marches du Sud-Quercy,341,M
1,0,0,,76,46,103,1,13,0,,0,,SAINT-PAUL-FLAUGNAC,,Saint-Paul-Flaugnac,,Marches du Sud-Quercy,341,M
1,0,0,,76,46,103,1,13,0,,0,,SAINT-PAUL-FLAUGNAC,,Saint-Paul-Flaugnac,,Marches du Sud-Quercy,331,S
6,,,,76,46,110,,,1,46138,0,,FONTANES-DU-CAUSSE,,Fontanes-du-Causse,,,331,S
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,341,M
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,341,M
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,341,M
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,341,M
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,341,M
1,0,0,,76,46,138,3,05,0,,0,,COEUR DE CAUSSE,,Coeur de Causse,,Causse et Vallées,331,S
6,,,,76,46,141,,,1,46311,0,,LACAM-D'OURCET,,Lacam-d'Ourcet,,,331,S
6,,,,76,46,150,,,1,46311,0,,LAMATIVIE,,Lamativie,,,331,S
6,,,,76,46,166,,,1,46201,0,,LEBREIL,,Lebreil,,,331,S
1,1,0,,28,50,484,1,21,0,,0,,SAINT-HILAIRE-DU-HARCOUET,,Saint-Hilaire-du-Harcouët,,Saint-Hilaire-du-Harcouët,341,M
1,1,0,,28,50,484,1,21,0,,0,,SAINT-HILAIRE-DU-HARCOUET,,Saint-Hilaire-du-Harcouët,,Saint-Hilaire-du-Harcouët,341,M
1,1,0,,28,50,484,1,21,0,,0,,SAINT-HILAIRE-DU-HARCOUET,,Saint-Hilaire-du-Harcouët,,Saint-Hilaire-du-Harcouët,341,M
1,1,0,,28,50,484,1,21,0,,0,,SAINT-HILAIRE-DU-HARCOUET,,Saint-Hilaire-du-Harcouët,,Saint-Hilaire-du-Harcouët,331,S
1,0,0,,28,50,492,4,09,0,,0,,SAINT-JEAN-D'ELLE,,Saint-Jean-d'Elle,,Condé-sur-Vire,341,M
1,0,0,,28,50,492,4,09,0,,0,,SAINT-JEAN-D'ELLE,,Saint-Jean-d'Elle,,Condé-sur-Vire,341,M
1,0,0,,28,50,492,4,09,0,,0,,SAINT-JEAN-D'ELLE,,Saint-Jean-d'Elle,,Condé-sur-Vire,341,M
1,0,0,,28,50,492,4,09,0,,0,,SAINT-JEAN-D'ELLE,,Saint-Jean-d'Elle,,Condé-sur-Vire,341,M
1,0,0,,75,79,328,2,09,1,,0,,THORIGNY-SUR-LE-MIGNON,,Thorigny-sur-le-Mignon,,Mignon-et-Boutonne,100,M
6,,,,75,79,333,,,1,79013,1,,ULCOT,,Ulcot,,,331,S
1,1,0,,52,72,269,2,18,1,,0,,SAINT-CALAIS,,Saint-Calais,,Saint-Calais,420,M
1,0,0,,52,72,271,2,19,1,,0,,SAINT-CELERIN,,Saint-Célerin,,Savigné-l'Évêque,420,M
1,0,0,,52,72,272,2,18,1,,0,,SAINTE-CEROTTE,,Sainte-Cérotte,,Saint-Calais,420,M
1,0,0,,52,72,275,2,19,1,,0,,SAINT-CORNEILLE,,Saint-Corneille,,Savigné-l'Évêque,420,M
1,0,0,,52,72,278,1,07,1,,0,,SAINT-DENIS-D'ORQUES,,Saint-Denis-d'Orques,,Loué,420,M
1,0,0,,52,72,279,1,03,1,,0,,SAINT-GEORGES-DE-LA-COUEE,,Saint-Georges-de-la-Couée,,Château-du-Loir,420,M
